	Class	Age	Sex	Survived	predicted_survived	Predicted_label_1	Predicted_label_-1
1410	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1411	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1412	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1413	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1414	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1415	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1416	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1417	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1418	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1419	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1420	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1421	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1422	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1423	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1424	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1425	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1426	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1427	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1428	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1429	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1430	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1431	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1432	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1433	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1434	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1435	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1436	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1437	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1438	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1439	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1440	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1441	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1442	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1443	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1444	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
1445	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1446	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1447	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1448	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1449	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1450	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1451	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1452	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1453	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1454	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1455	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1456	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1457	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1458	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1459	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1460	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1461	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1462	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1463	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1464	1.0	1.0	1.0	-1.0	-1	0.23472614726786706	0.765273852732133
1465	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
1466	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1467	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1468	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1469	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1470	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1471	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1472	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1473	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1474	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1475	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1476	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1477	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1478	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1479	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1480	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1481	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1482	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1483	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1484	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1485	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1486	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1487	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1488	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1489	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1490	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1491	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1492	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
1493	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1494	0.0	1.0	1.0	1.0	1	0.6132419112920505	0.38675808870794953
1495	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1496	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1497	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1498	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1499	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1500	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1501	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1502	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1503	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1504	0.0	0.0	1.0	1.0	-1	0.44518291217104794	0.554817087828952
1505	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1506	0.0	0.0	0.0	-1.0	1	0.9202799902470741	0.0797200097529259
1507	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1508	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1509	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1510	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1511	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1512	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1513	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1514	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1515	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1516	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1517	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1518	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1519	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1520	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1521	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1522	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1523	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1524	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1525	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1526	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1527	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1528	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1529	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1530	0.0	0.0	0.0	-1.0	1	0.9202799902470741	0.0797200097529259
1531	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1532	0.0	0.0	0.0	1.0	1	0.9202799902470741	0.0797200097529259
1533	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1534	1.0	0.0	0.0	-1.0	1	0.6906976744186046	0.3093023255813953
1535	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1536	1.0	0.0	1.0	-1.0	-1	0.13436218294801267	0.8656378170519874
1537	1.0	0.0	1.0	1.0	-1	0.13436218294801267	0.8656378170519874
1538	1.0	0.0	0.0	1.0	1	0.6906976744186046	0.3093023255813953
1539	0.0	0.0	1.0	-1.0	-1	0.44518291217104794	0.554817087828952
1540	0.0	1.0	0.0	1.0	1	0.9580037226617031	0.04199627733829688
